id,data_format,cases,access,file_name,submitter_id,data_category,type,created_datetime,file_size,updated_datetime,md5sum,file_id,data_type,state,experimental_strategy,version,data_release,project,analysis_id,analysis_state,analysis_submitter_id,analysis_workflow_link,analysis_workflow_type,analysis_workflow_version,sample_type,is_ffpe,cases.submitter_id,sample.submitter_id
a523064f-a7a1-458a-ab4f-98d825cb2f7f,TXT,TCGA-DX-A6B9-01A-12R-A32Q-07,open,b9ff6e39-7906-4fc0-9365-1c012d9fff4a.htseq.counts.gz,b9ff6e39-7906-4fc0-9365-1c012d9fff4a_count,Transcriptome Profiling,gene_expression,2016-05-30T18:49:08.506091-05:00,251154,2018-09-06T13:48:10.784619-05:00,43511855af3a774fa12a0fc449af9bb8,a523064f-a7a1-458a-ab4f-98d825cb2f7f,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SARC,93c0e356-872c-47bf-9d4e-93a4acaa2807,released,b9ff6e39-7906-4fc0-9365-1c012d9fff4a_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-DX-A6B9,TCGA-DX-A6B9-01A
26f043ec-e906-46b2-98d0-7c2d0e91237a,TXT,TCGA-VT-A80G-01A-11R-A36F-07,open,c168207a-b029-42c3-9cc2-b2ae8a264c86.htseq.counts.gz,c168207a-b029-42c3-9cc2-b2ae8a264c86_count,Transcriptome Profiling,gene_expression,2016-05-29T10:48:55.274471-05:00,241366,2018-09-06T13:48:10.784619-05:00,5c24f72f891bebb4daaef3c82a72f62a,26f043ec-e906-46b2-98d0-7c2d0e91237a,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SARC,70a126db-d3a9-476d-b513-56e466a9a756,released,c168207a-b029-42c3-9cc2-b2ae8a264c86_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-VT-A80G,TCGA-VT-A80G-01A
b6ffbee9-49da-49b2-b1bd-1feeada25ef8,TXT,TCGA-WK-A8XZ-01A-11R-A37L-07,open,2595e8b7-3239-4dbb-aa9e-12aabadc80c8.htseq.counts.gz,2595e8b7-3239-4dbb-aa9e-12aabadc80c8_count,Transcriptome Profiling,gene_expression,2016-05-26T21:10:15.226703-05:00,254752,2018-09-06T13:48:10.784619-05:00,581e443b9b43d77c312703a33e469f90,b6ffbee9-49da-49b2-b1bd-1feeada25ef8,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SARC,a13fec96-1897-4c6a-a3d9-9e467b277301,released,2595e8b7-3239-4dbb-aa9e-12aabadc80c8_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-WK-A8XZ,TCGA-WK-A8XZ-01A
8f2e7e0d-80f8-4c3c-bc3f-321e8535d8b5,TXT,TCGA-X6-A8C6-01A-11R-A36F-07,open,100388e5-802d-44ff-9fdc-c7e8b425fd4b.htseq.counts.gz,100388e5-802d-44ff-9fdc-c7e8b425fd4b_count,Transcriptome Profiling,gene_expression,2016-05-30T18:19:19.142780-05:00,254499,2018-09-06T13:48:10.784619-05:00,0ea46f708e907f490378dc5d0dd33d61,8f2e7e0d-80f8-4c3c-bc3f-321e8535d8b5,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SARC,af2b4488-94e4-43ce-a26a-0ea07d804823,released,100388e5-802d-44ff-9fdc-c7e8b425fd4b_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-X6-A8C6,TCGA-X6-A8C6-01A
5f00a834-832d-4a8c-a1ab-d66838518b3c,TXT,TCGA-DX-AB36-01A-11R-A41I-07,open,1a529692-842a-4201-aea6-7e0fb3f459e7.htseq.counts.gz,1a529692-842a-4201-aea6-7e0fb3f459e7_count,Transcriptome Profiling,gene_expression,2016-05-30T18:15:40.752016-05:00,246114,2018-09-06T13:48:10.784619-05:00,d5ae7ec276715d5c78353d612de48b4a,5f00a834-832d-4a8c-a1ab-d66838518b3c,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SARC,96543814-edf4-46ac-947e-f76c32bde323,released,1a529692-842a-4201-aea6-7e0fb3f459e7_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-DX-AB36,TCGA-DX-AB36-01A
665d04df-c2bc-4281-9c63-6ac0abeb56a5,TXT,TCGA-DX-A6YQ-01A-12R-A33J-07,open,4b260778-e1cc-49b4-b509-8fa500bbcc76.htseq.counts.gz,4b260778-e1cc-49b4-b509-8fa500bbcc76_count,Transcriptome Profiling,gene_expression,2016-05-29T10:36:45.715104-05:00,252367,2018-09-06T13:48:10.784619-05:00,0f3e96bc64f6bc7dae135af6a5dd87fc,665d04df-c2bc-4281-9c63-6ac0abeb56a5,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SARC,abc8f510-c8b7-4247-a507-7f04714168c6,released,4b260778-e1cc-49b4-b509-8fa500bbcc76_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-DX-A6YQ,TCGA-DX-A6YQ-01A
c58c14ea-5d5b-4f42-9b5c-58df76edb524,TXT,TCGA-QQ-A8VB-01A-11R-A37L-07,open,01ddf9de-8532-4a68-af48-fec5bed7e78d.htseq.counts.gz,01ddf9de-8532-4a68-af48-fec5bed7e78d_count,Transcriptome Profiling,gene_expression,2016-05-29T10:25:04.508628-05:00,256260,2018-09-06T13:48:10.784619-05:00,ac7faa690a9e37d37a09e158cf83d054,c58c14ea-5d5b-4f42-9b5c-58df76edb524,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SARC,c4146840-2790-434f-b1a1-d0531e0ef92d,released,01ddf9de-8532-4a68-af48-fec5bed7e78d_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-QQ-A8VB,TCGA-QQ-A8VB-01A
e7794868-5032-464d-a539-cb42e6f2c2cd,TXT,TCGA-Z4-A9VC-01A-11R-A37L-07,open,56249bd1-f0dc-4ed3-8aa5-5afa81b691cb.htseq.counts.gz,56249bd1-f0dc-4ed3-8aa5-5afa81b691cb_count,Transcriptome Profiling,gene_expression,2016-05-29T10:28:03.819118-05:00,254581,2018-09-06T13:48:10.784619-05:00,382ed571725711c3005bf0e95d01abcd,e7794868-5032-464d-a539-cb42e6f2c2cd,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SARC,1b77cc08-8033-493c-82e5-7d92aaad2bc8,released,56249bd1-f0dc-4ed3-8aa5-5afa81b691cb_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-Z4-A9VC,TCGA-Z4-A9VC-01A
0fd6a234-03a0-4781-8f20-330e25403e3f,TXT,TCGA-PC-A5DO-01A-11R-A26T-07,open,5bd57fa2-1729-4c1c-ad66-28d753160136.htseq.counts.gz,5bd57fa2-1729-4c1c-ad66-28d753160136_count,Transcriptome Profiling,gene_expression,2016-05-29T10:57:54.224274-05:00,252984,2018-09-06T13:48:10.784619-05:00,ba11b63975113ea85400e4fe87083934,0fd6a234-03a0-4781-8f20-330e25403e3f,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SARC,f8831799-a923-44f1-862b-164d76a60d37,released,5bd57fa2-1729-4c1c-ad66-28d753160136_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-PC-A5DO,TCGA-PC-A5DO-01A
987f05b8-0eef-4a6a-bb96-b618267be72c,TXT,TCGA-X6-A7WC-01A-12R-A355-07,open,2984412e-b086-4230-9f24-f6f97302780e.htseq.counts.gz,2984412e-b086-4230-9f24-f6f97302780e_count,Transcriptome Profiling,gene_expression,2016-05-26T21:19:09.750503-05:00,252264,2018-09-06T13:48:10.784619-05:00,be422b03d76c49424ecb0f0e961bbe66,987f05b8-0eef-4a6a-bb96-b618267be72c,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-SARC,0f8406d3-b04e-4d0e-a20b-a8a5a0d694e4,released,2984412e-b086-4230-9f24-f6f97302780e_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-X6-A7WC,TCGA-X6-A7WC-01A
