id,data_format,access,cases,file_name,data_category,submitter_id,type,created_datetime,file_size,md5sum,updated_datetime,file_id,data_type,state,experimental_strategy,version,data_release,project,analysis_id,analysis_state,analysis_submitter_id,analysis_workflow_link,analysis_workflow_type,analysis_workflow_version,sample_type,is_ffpe,cases.submitter_id,sample.submitter_id
1dba8914-3c1b-4d45-9154-c2288b9e5ae4,TXT,open,TCGA-JW-AAVH-01A-11R-A38B-07,c803e80a-1649-4ca3-a485-a7db8f304aa2.htseq.counts.gz,Transcriptome Profiling,c803e80a-1649-4ca3-a485-a7db8f304aa2_count,gene_expression,2016-05-26T21:18:51.078016-05:00,251666,123fc6f14180f3a9a68525ca4a62a786,2018-09-06T11:07:45.510627-05:00,1dba8914-3c1b-4d45-9154-c2288b9e5ae4,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-CESC,86ee2f0c-99e0-473c-b313-613f4270e3de,released,c803e80a-1649-4ca3-a485-a7db8f304aa2_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-JW-AAVH,TCGA-JW-AAVH-01A
fc545cc4-0df5-4f6b-a82f-76a1987a0f03,TXT,open,TCGA-MU-A5YI-01A-11R-A32P-07,f254513c-7761-412e-98bf-192a70b97940.htseq.counts.gz,Transcriptome Profiling,f254513c-7761-412e-98bf-192a70b97940_count,gene_expression,2016-05-29T10:35:47.502682-05:00,252457,f016721ba8e63ba96492ccbbd904587b,2018-09-06T11:07:45.510627-05:00,fc545cc4-0df5-4f6b-a82f-76a1987a0f03,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-CESC,56df1931-2d3a-4f6a-883c-981ad6d1adfb,released,f254513c-7761-412e-98bf-192a70b97940_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-MU-A5YI,TCGA-MU-A5YI-01A
fa6bc4be-b1e0-45db-9ed2-cf31c07da6ac,TXT,open,TCGA-C5-A7UE-01A-11R-A33Z-07,bde80702-07cb-424c-96d3-abdeb313f439.htseq.counts.gz,Transcriptome Profiling,bde80702-07cb-424c-96d3-abdeb313f439_count,gene_expression,2016-05-29T11:06:41.111353-05:00,248691,bd93d91e115a0878aaba614191897078,2018-09-06T11:07:45.510627-05:00,fa6bc4be-b1e0-45db-9ed2-cf31c07da6ac,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-CESC,c46220fd-11f1-466d-a293-e7e6af1260ba,released,bde80702-07cb-424c-96d3-abdeb313f439_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-C5-A7UE,TCGA-C5-A7UE-01A
50569e48-c4d8-4b49-8b58-36defc9c2bc9,TXT,open,TCGA-UC-A7PD-01A-11R-A352-07,782ff3ae-0f22-42b2-a9f4-1c6a650b6658.htseq.counts.gz,Transcriptome Profiling,782ff3ae-0f22-42b2-a9f4-1c6a650b6658_count,gene_expression,2016-05-26T21:12:28.402704-05:00,251295,7f8b6c3ce0d95154287e159452ac35a9,2018-09-06T11:07:45.510627-05:00,50569e48-c4d8-4b49-8b58-36defc9c2bc9,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-CESC,e2793ec3-e48d-4980-8665-e982ae091d66,released,782ff3ae-0f22-42b2-a9f4-1c6a650b6658_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-UC-A7PD,TCGA-UC-A7PD-01A
29cbd8da-032a-455d-80c0-94715248489a,TXT,open,TCGA-DS-A1OC-01A-11R-A14Y-07,22eb2994-9a49-42d7-8ce4-47753ce3d605.htseq.counts.gz,Transcriptome Profiling,22eb2994-9a49-42d7-8ce4-47753ce3d605_count,gene_expression,2016-05-29T11:14:53.226221-05:00,252077,0b76cf0148076d019d59e6403b9ea6e1,2018-09-06T11:07:45.510627-05:00,29cbd8da-032a-455d-80c0-94715248489a,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-CESC,1e894649-f64e-439f-8e85-aabbe3a9bdcb,released,22eb2994-9a49-42d7-8ce4-47753ce3d605_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-DS-A1OC,TCGA-DS-A1OC-01A
dab01f42-2a33-441f-9825-03c59e00a865,TXT,open,TCGA-EA-A1QT-01A-11R-A14Y-07,570ec105-4889-4983-b286-6c726a1787ba.htseq.counts.gz,Transcriptome Profiling,570ec105-4889-4983-b286-6c726a1787ba_count,gene_expression,2016-05-30T18:29:45.918292-05:00,256693,88a7d4295a882ab8bfc74b15b2466454,2018-09-06T11:07:45.510627-05:00,dab01f42-2a33-441f-9825-03c59e00a865,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-CESC,ee826aba-90e1-4a5f-9f74-e6b05bf1135e,released,570ec105-4889-4983-b286-6c726a1787ba_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-EA-A1QT,TCGA-EA-A1QT-01A
5cff4558-b08c-4109-8eb7-daab4bd46462,TXT,open,TCGA-FU-A3TX-01A-11R-A22U-07,ccc48a1f-ff94-491d-b9f0-766194ae7574.htseq.counts.gz,Transcriptome Profiling,ccc48a1f-ff94-491d-b9f0-766194ae7574_count,gene_expression,2016-05-29T11:00:44.253735-05:00,255704,3e4e4e9360d1a47f93e442d308846c79,2018-09-06T11:07:45.510627-05:00,5cff4558-b08c-4109-8eb7-daab4bd46462,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-CESC,50c98de4-37cf-4401-a085-9091260f00b4,released,ccc48a1f-ff94-491d-b9f0-766194ae7574_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-FU-A3TX,TCGA-FU-A3TX-01A
9589a3b8-e054-4fae-956f-b22ee674fb06,TXT,open,TCGA-VS-A9UQ-01A-21R-A42T-07,80e81b68-c36c-4530-978f-b1ae1efba3fe.htseq.counts.gz,Transcriptome Profiling,80e81b68-c36c-4530-978f-b1ae1efba3fe_count,gene_expression,2016-05-26T21:26:49.986069-05:00,253138,ba74682450f1ed9efe4e8ae6901f14e2,2018-09-06T11:07:45.510627-05:00,9589a3b8-e054-4fae-956f-b22ee674fb06,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-CESC,9a499c0f-708b-4965-b4ed-9276c042cb90,released,80e81b68-c36c-4530-978f-b1ae1efba3fe_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-VS-A9UQ,TCGA-VS-A9UQ-01A
cab4ed59-fa81-427c-9ac9-342b85933b1a,TXT,open,TCGA-FU-A3YQ-01A-11R-A22U-07,1348927d-7a6a-4807-875c-f63b92c9348a.htseq.counts.gz,Transcriptome Profiling,1348927d-7a6a-4807-875c-f63b92c9348a_count,gene_expression,2016-05-30T18:17:32.909910-05:00,255747,41201e983fb7fbf67f78edf41e112d6d,2018-09-06T11:07:45.510627-05:00,cab4ed59-fa81-427c-9ac9-342b85933b1a,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-CESC,1b24d81c-e584-4c45-9494-c405245f0387,released,1348927d-7a6a-4807-875c-f63b92c9348a_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-FU-A3YQ,TCGA-FU-A3YQ-01A
2c2639b5-30d5-4c56-9a70-07783134b7bf,TXT,open,TCGA-EA-A5O9-01A-11R-A28H-07,17f7beb3-824b-410a-8a16-dadd093c27cf.htseq.counts.gz,Transcriptome Profiling,17f7beb3-824b-410a-8a16-dadd093c27cf_count,gene_expression,2016-05-26T21:16:07.646544-05:00,248278,45f26d6500a6a020ddd0329d7c47df02,2018-09-06T11:07:45.510627-05:00,2c2639b5-30d5-4c56-9a70-07783134b7bf,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-CESC,327c6f87-a217-43ed-8d0f-09f99d57faf9,released,17f7beb3-824b-410a-8a16-dadd093c27cf_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-EA-A5O9,TCGA-EA-A5O9-01A
