id,data_format,cases,access,file_name,submitter_id,data_category,type,created_datetime,file_size,updated_datetime,md5sum,file_id,data_type,state,experimental_strategy,version,data_release,project,analysis_id,analysis_state,analysis_submitter_id,analysis_workflow_link,analysis_workflow_type,analysis_workflow_version,sample_type,is_ffpe,cases.submitter_id,sample.submitter_id
a000f37b-78dc-4439-baf0-6d481319c93e,TXT,TCGA-DT-5265-01A-21R-1830-07,open,c44ae73b-6096-494b-b0f3-595373f99ee8.htseq.counts.gz,c44ae73b-6096-494b-b0f3-595373f99ee8_count,Transcriptome Profiling,gene_expression,2016-05-29T10:17:12.428802-05:00,252120,2018-09-06T15:44:34.219069-05:00,b4aa616ba7c5e38403499270d5a317a5,a000f37b-78dc-4439-baf0-6d481319c93e,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-READ,444a2b75-6078-49ba-84ec-f7f51d40a55c,released,c44ae73b-6096-494b-b0f3-595373f99ee8_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-DT-5265,TCGA-DT-5265-01A
8e5bb0c3-fcee-4567-9a71-be287f591a9c,TXT,TCGA-AG-A00Y-01A-02R-A002-07,open,1f059f70-721d-4a91-9aa5-d240293074ab.htseq.counts.gz,1f059f70-721d-4a91-9aa5-d240293074ab_count,Transcriptome Profiling,gene_expression,2016-05-30T18:46:43.568977-05:00,242422,2018-09-06T15:44:34.219069-05:00,c64b79b98596182409404495fca2171c,8e5bb0c3-fcee-4567-9a71-be287f591a9c,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-READ,144d7d8f-b95c-4531-960c-386ee5e83fd7,released,1f059f70-721d-4a91-9aa5-d240293074ab_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-AG-A00Y,TCGA-AG-A00Y-01A
8540e56c-0a8a-4142-b20c-54c9a07bebc7,TXT,TCGA-AH-6547-01A-11R-1830-07,open,d763f554-984b-46af-8ed8-0b27443ba5a6.htseq.counts.gz,d763f554-984b-46af-8ed8-0b27443ba5a6_count,Transcriptome Profiling,gene_expression,2016-05-30T18:46:19.890719-05:00,251977,2018-09-06T15:44:34.219069-05:00,de2c427580c4a9ff8a9e9e63fb782651,8540e56c-0a8a-4142-b20c-54c9a07bebc7,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-READ,981e7287-025a-45a0-ad9d-26df8d639668,released,d763f554-984b-46af-8ed8-0b27443ba5a6_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-AH-6547,TCGA-AH-6547-01A
c4fbe93c-27d7-4d2a-9a99-6eda89a114fb,TXT,TCGA-AH-6549-01A-11R-1830-07,open,7adb9e76-26da-4812-9357-f8ba01a6daa9.htseq.counts.gz,7adb9e76-26da-4812-9357-f8ba01a6daa9_count,Transcriptome Profiling,gene_expression,2016-05-26T21:13:18.741722-05:00,255197,2018-09-06T15:44:34.219069-05:00,7abaf56fae971ab67d56f6f3731b734f,c4fbe93c-27d7-4d2a-9a99-6eda89a114fb,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-READ,1e74b981-a3ac-48fa-9dd0-84e49385c20a,released,7adb9e76-26da-4812-9357-f8ba01a6daa9_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-AH-6549,TCGA-AH-6549-01A
81a0856c-83b2-482e-a763-7fa6db1cb8f6,TXT,TCGA-AF-5654-11A-11R-1660-07,open,7ca62ab7-7efd-44bc-b08b-93c27792ad24.htseq.counts.gz,7ca62ab7-7efd-44bc-b08b-93c27792ad24_count,Transcriptome Profiling,gene_expression,2016-05-29T10:34:56.379322-05:00,248037,2018-09-06T15:44:34.219069-05:00,5b5d7bb85c873fb890b765e5c9d95e8a,81a0856c-83b2-482e-a763-7fa6db1cb8f6,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-READ,f41fa960-fc90-4e9d-952e-191a8d2f32b7,released,7ca62ab7-7efd-44bc-b08b-93c27792ad24_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Solid Tissue Normal,FALSE,TCGA-AF-5654,TCGA-AF-5654-11A
b2d5a832-96d9-4bec-9bc8-f3119d2566c3,TXT,TCGA-AF-A56L-01A-31R-A39D-07,open,7b9444ad-b7fb-4032-9109-8c2b7ab160a6.htseq.counts.gz,7b9444ad-b7fb-4032-9109-8c2b7ab160a6_count,Transcriptome Profiling,gene_expression,2016-05-30T18:47:12.713847-05:00,253500,2018-09-06T15:44:34.219069-05:00,0a9dd7bf90f175acaea70553845abf50,b2d5a832-96d9-4bec-9bc8-f3119d2566c3,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-READ,855a748f-5479-4b39-9e7d-f0a80c46e044,released,7b9444ad-b7fb-4032-9109-8c2b7ab160a6_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-AF-A56L,TCGA-AF-A56L-01A
11a2ead3-01b5-4e84-8da0-d14c4c0ae3b1,TXT,TCGA-AG-A036-01A-12R-A083-07,open,ef346f06-5795-481c-aa55-d4dc5c7c90ad.htseq.counts.gz,ef346f06-5795-481c-aa55-d4dc5c7c90ad_count,Transcriptome Profiling,gene_expression,2016-05-30T19:00:58.462269-05:00,246672,2018-09-06T15:44:34.219069-05:00,dd2c40377ff26f3b7478186ed480b441,11a2ead3-01b5-4e84-8da0-d14c4c0ae3b1,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-READ,67abcd73-abbd-40bf-8ed8-39741a202bc8,released,ef346f06-5795-481c-aa55-d4dc5c7c90ad_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-AG-A036,TCGA-AG-A036-01A
51abe362-e3ff-4604-8cf1-5197c4783fc5,TXT,TCGA-DC-4749-01A-01R-1736-07,open,15bb9c50-e4bb-4433-a9dd-32ddd6536b49.htseq.counts.gz,15bb9c50-e4bb-4433-a9dd-32ddd6536b49_count,Transcriptome Profiling,gene_expression,2016-05-30T18:42:35.851065-05:00,249126,2018-09-06T15:44:34.219069-05:00,b961634b211d53bc9ca074fd52695cc6,51abe362-e3ff-4604-8cf1-5197c4783fc5,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-READ,d4b39f32-2751-458f-9c94-7960359093fa,released,15bb9c50-e4bb-4433-a9dd-32ddd6536b49_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-DC-4749,TCGA-DC-4749-01A
f1572ceb-0891-46f8-baaa-25cd01f12454,TXT,TCGA-F5-6861-01A-11R-1928-07,open,9ebbd3cb-b585-4c90-8e34-f42e22b97c08.htseq.counts.gz,9ebbd3cb-b585-4c90-8e34-f42e22b97c08_count,Transcriptome Profiling,gene_expression,2016-05-30T18:22:54.213746-05:00,252881,2018-09-06T15:44:34.219069-05:00,001ba3fd50d54d9e2d66dcf3a950d06b,f1572ceb-0891-46f8-baaa-25cd01f12454,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-READ,f77e65b5-8a0a-49b4-a035-08a96202f3e9,released,9ebbd3cb-b585-4c90-8e34-f42e22b97c08_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-F5-6861,TCGA-F5-6861-01A
43f12fb7-8795-41ba-855b-478b5b7bcb26,TXT,TCGA-G5-6235-01A-11R-1736-07,open,5530efde-0749-41ed-a74d-7c8f1f07c06a.htseq.counts.gz,5530efde-0749-41ed-a74d-7c8f1f07c06a_count,Transcriptome Profiling,gene_expression,2016-05-30T18:44:20.592984-05:00,250899,2018-09-06T15:44:34.219069-05:00,0c17279efa9d427f60d7c02acbfa739e,43f12fb7-8795-41ba-855b-478b5b7bcb26,Gene Expression Quantification,released,RNA-Seq,1,12.0 - 28.0,TCGA-READ,7e4032b5-07bd-4242-ba65-1a546fda8587,released,5530efde-0749-41ed-a74d-7c8f1f07c06a_count,https://github.com/NCI-GDC/htseq-cwl,HTSeq - Counts,v1,Primary Tumor,FALSE,TCGA-G5-6235,TCGA-G5-6235-01A
